id,company_name,industry,country,employee_count,annual_revenue_million,profit_margin_percent,founded_year,customer_count,market_rating,created_date,region
1269,BuildWorks_1269,Manufacturing,India,2920,562.1,32.23,1993,29365,3,30-06-2024,Asia
1270,MediCorp_1270,Healthcare,Germany,2408,377.85,17.27,2002,84769,4.3,18-02-2026,Europe
1271,FinTrust_1271,Finance,Canada,3840,530.3,16.12,2007,38707,3,27-01-2024,North America
1272,TechNova_1272,Technology,USA,1844,1048.29,20.08,1990,45121,0.2,28-01-2026,North America
1273,RetailHub_1273,Retail,India,955,179.3,7.59,2018,19494,2.4,30-01-2024,Asia
1274,BuildWorks_1274,Manufacturing,Germany,2669,834.24,19.63,2012,56782,4.2,26-05-2024,Europe
1275,MediCorp_1275,Healthcare,Canada,3640,557.98,26.73,2018,45923,3.5,03-05-2025,North America
1276,FinTrust_1276,Finance,USA,4589,207.39,19.52,1995,66936,0.8,23-03-2024,North America
1277,TechNova_1277,Technology,India,4917,808.44,29.41,2007,80019,0.5,01-06-2025,Asia
1278,RetailHub_1278,Retail,Germany,1941,324.03,20.83,2018,55310,1.6,29-03-2025,Europe
1279,BuildWorks_1279,Manufacturing,Canada,522,602.4,19.81,2003,51040,1.9,16-07-2024,North America
1280,MediCorp_1280,Healthcare,USA,5012,92.92,40.76,2005,77872,3.3,28-01-2026,North America
1281,FinTrust_1281,Finance,India,2862,1047.11,18.42,2009,47891,0.1,29-04-2024,Asia
1282,TechNova_1282,Technology,Germany,2954,510.88,5.78,2018,34460,4.7,13-02-2024,Europe
1283,RetailHub_1283,Retail,Canada,985,596.97,25.91,2011,67362,3.5,02-11-2024,North America
1284,BuildWorks_1284,Manufacturing,USA,4964,401.47,17.05,2004,46230,5,15-01-2026,North America
1285,MediCorp_1285,Healthcare,India,4944,701.52,41.18,2010,43699,4.2,09-08-2025,Asia
1286,FinTrust_1286,Finance,Germany,325,101.26,21.59,2015,47237,2.9,25-11-2024,Europe
1287,TechNova_1287,Technology,Canada,4086,201.68,30.02,2014,78478,0.6,22-08-2024,North America
1288,RetailHub_1288,Retail,USA,1881,425.97,17.65,2004,93973,0.2,02-07-2025,North America
1289,BuildWorks_1289,Manufacturing,India,1425,819.71,14.68,2012,95941,1.1,19-12-2024,Asia
1290,MediCorp_1290,Healthcare,Germany,3856,755.25,9.36,2008,43924,4.7,19-10-2024,Europe
1291,FinTrust_1291,Finance,Canada,1448,256.92,22.76,2000,77651,4.1,06-08-2024,North America
1292,TechNova_1292,Technology,USA,1484,484.05,35.68,2011,71055,3.1,16-11-2025,North America
1293,RetailHub_1293,Retail,India,1643,58.64,22.09,1996,36125,1.1,18-05-2024,Asia
1294,BuildWorks_1294,Manufacturing,Germany,2115,96.57,34.71,2015,99404,2.4,23-06-2025,Europe
1295,MediCorp_1295,Healthcare,Canada,2906,914.02,17.64,2010,18484,1,20-08-2024,North America
1296,FinTrust_1296,Finance,USA,109,183.69,11.2,1992,34010,2.5,13-02-2026,North America
1297,TechNova_1297,Technology,India,2217,356.34,12.73,1999,4720,2.1,25-07-2024,Asia
1298,RetailHub_1298,Retail,Germany,4322,915.67,9.25,1992,79935,4.7,20-01-2025,Europe
1299,BuildWorks_1299,Manufacturing,Canada,4204,740.76,12.87,1991,39106,0.4,24-01-2025,North America
1300,MediCorp_1300,Healthcare,USA,500,471.22,39.99,1998,23308,2.3,08-03-2025,North America
1301,FinTrust_1301,Finance,India,562,203.2,7.31,2000,22932,3.3,08-03-2024,Asia
1302,TechNova_1302,Technology,Germany,1074,101.21,8.55,2001,83685,1,14-03-2025,Europe
1303,RetailHub_1303,Retail,Canada,2176,739.21,41.86,1990,57042,3.9,09-07-2025,North America
1304,BuildWorks_1304,Manufacturing,USA,865,853.64,36.49,2014,40087,4.6,16-06-2024,North America
1305,MediCorp_1305,Healthcare,India,3777,704.68,31.28,1990,59111,3.1,07-01-2026,Asia
1306,FinTrust_1306,Finance,Germany,2171,885.55,36.74,1999,13630,3.9,23-05-2024,Europe
1307,TechNova_1307,Technology,Canada,959,305.72,12.26,2005,4613,2.5,15-09-2024,North America
1308,RetailHub_1308,Retail,USA,3647,807.48,11.46,1999,14959,3.2,09-01-2025,North America
1309,BuildWorks_1309,Manufacturing,India,1367,396.74,11.91,1992,15172,2.3,12-01-2024,Asia
1310,MediCorp_1310,Healthcare,Germany,213,146.46,26.21,2012,78261,0.1,28-04-2025,Europe
1311,FinTrust_1311,Finance,Canada,2481,820.58,16.09,2008,10849,0.8,16-07-2024,North America
1312,TechNova_1312,Technology,USA,3029,361.82,35.45,2018,75885,3.5,07-03-2025,North America
1313,RetailHub_1313,Retail,India,1271,989.5,38.58,1992,63903,3,26-11-2024,Asia
1314,BuildWorks_1314,Manufacturing,Germany,4240,773.3,11.93,1999,81475,4.1,18-09-2024,Europe
1315,MediCorp_1315,Healthcare,Canada,3884,1039.66,43.09,2003,77775,2.6,22-03-2025,North America
1316,FinTrust_1316,Finance,USA,3439,117.18,15.3,1999,876,0.4,09-01-2024,North America
1317,TechNova_1317,Technology,India,928,1014.25,43.98,2010,91434,3.6,26-10-2025,Asia
1318,RetailHub_1318,Retail,Germany,2439,841.95,10.04,2007,48494,2.8,13-01-2024,Europe
1319,BuildWorks_1319,Manufacturing,Canada,1301,557.85,33.06,2007,23965,2.1,09-01-2024,North America
1320,MediCorp_1320,Healthcare,USA,5016,403.96,26.88,2017,56442,0.9,16-03-2024,North America
1321,FinTrust_1321,Finance,India,818,970.58,39.68,2000,99452,3.8,19-05-2024,Asia
1322,TechNova_1322,Technology,Germany,3846,985.22,15.44,1999,21418,3.1,18-02-2026,Europe
1323,RetailHub_1323,Retail,Canada,4192,834.47,27.28,2012,23338,2.5,06-11-2024,North America
1324,BuildWorks_1324,Manufacturing,USA,1724,947.73,21.17,2010,38238,1.4,30-01-2026,North America
1325,MediCorp_1325,Healthcare,India,1401,832.39,15.11,1995,74251,3.6,22-01-2025,Asia
1326,FinTrust_1326,Finance,Germany,3637,824.5,8.76,2018,47399,1.3,25-06-2024,Europe
1327,TechNova_1327,Technology,Canada,3372,829.17,36.39,2003,29107,4.3,08-07-2024,North America
1328,RetailHub_1328,Retail,USA,2835,520.48,16.44,2005,1569,1.5,22-10-2025,North America
1329,BuildWorks_1329,Manufacturing,India,1956,550.46,17.98,1992,7764,2.3,15-05-2024,Asia
1330,MediCorp_1330,Healthcare,Germany,1237,377.91,27.1,2011,94632,2.9,01-03-2025,Europe
1331,FinTrust_1331,Finance,Canada,3952,1028.48,37.49,2001,22608,3.3,01-08-2024,North America
1332,TechNova_1332,Technology,USA,2655,266.9,13.58,2014,95085,4.1,12-02-2026,North America
1333,RetailHub_1333,Retail,India,4058,888.25,40.53,2002,13690,0.7,25-08-2024,Asia
1334,BuildWorks_1334,Manufacturing,Germany,3186,805.62,25.54,2011,94000,0.2,30-03-2025,Europe
1335,MediCorp_1335,Healthcare,Canada,990,477.69,23.62,1991,25431,4.3,10-08-2025,North America
1336,FinTrust_1336,Finance,USA,4018,241.55,20.66,1992,58522,1.7,15-01-2025,North America
1337,TechNova_1337,Technology,India,4820,763.44,17.55,2015,6525,1.9,01-02-2025,Asia
1338,RetailHub_1338,Retail,Germany,4734,128.57,35.11,1995,63280,2.4,06-11-2025,Europe
1339,BuildWorks_1339,Manufacturing,Canada,2253,887.27,19.99,2004,57989,1.4,27-05-2024,North America
1340,MediCorp_1340,Healthcare,USA,5057,964.92,23.52,1998,26514,4.5,05-06-2024,North America
1341,FinTrust_1341,Finance,India,3292,281.45,43.28,1998,93064,0.3,13-12-2025,Asia
1342,TechNova_1342,Technology,Germany,1906,265.46,19.96,2014,98905,0.1,29-10-2025,Europe
1343,RetailHub_1343,Retail,Canada,588,628.47,44.99,1998,62656,4.3,27-01-2025,North America
1344,BuildWorks_1344,Manufacturing,USA,2210,338.37,35.64,2000,62831,2.6,07-05-2024,North America
1345,MediCorp_1345,Healthcare,India,2162,609.58,12.42,2007,86004,0.2,22-05-2024,Asia
1346,FinTrust_1346,Finance,Germany,1485,868.86,16.97,2007,1705,4.6,28-01-2025,Europe
1347,TechNova_1347,Technology,Canada,4290,319.24,42.25,1999,11041,1.8,24-12-2025,North America
1348,RetailHub_1348,Retail,USA,4062,671.64,14.71,2008,43366,3.7,20-08-2025,North America
1349,BuildWorks_1349,Manufacturing,India,1788,937.9,25.85,2014,8448,3.5,23-10-2025,Asia
1350,MediCorp_1350,Healthcare,Germany,254,139.3,39.41,2010,75272,1.1,22-05-2025,Europe
1351,FinTrust_1351,Finance,Canada,2247,474.25,13.37,1994,45112,0.7,16-02-2026,North America
1352,TechNova_1352,Technology,USA,2704,665.72,23.82,1997,59345,0.6,01-10-2024,North America
1353,RetailHub_1353,Retail,India,2553,500.16,37.84,2008,76214,2.5,03-04-2024,Asia
1354,BuildWorks_1354,Manufacturing,Germany,610,389.93,36.64,2004,65747,3,29-08-2024,Europe
1355,MediCorp_1355,Healthcare,Canada,2109,1030.16,10.78,1993,91897,2.9,26-02-2024,North America
1356,FinTrust_1356,Finance,USA,3185,359.13,33.59,2019,86723,0.9,21-07-2024,North America
1357,TechNova_1357,Technology,India,3607,809.54,40.47,2007,56207,3,07-02-2026,Asia
1358,RetailHub_1358,Retail,Germany,2928,179.55,34.92,1991,62069,0.2,18-10-2025,Europe
1359,BuildWorks_1359,Manufacturing,Canada,4255,397.84,28.82,1994,66849,1.4,22-09-2024,North America
1360,MediCorp_1360,Healthcare,USA,2401,455.31,38.89,2018,80845,2,03-01-2026,North America
1361,FinTrust_1361,Finance,India,4376,648.71,29.72,1995,70782,1.9,01-12-2025,Asia
1362,TechNova_1362,Technology,Germany,595,367.88,12.17,2006,27871,1.5,04-09-2024,Europe
1363,RetailHub_1363,Retail,Canada,2461,1013.01,25.63,2016,34136,1.8,15-08-2024,North America
1364,BuildWorks_1364,Manufacturing,USA,440,974.43,26.57,1995,20238,0.5,08-11-2024,North America
1365,MediCorp_1365,Healthcare,India,4487,919.9,44.46,2017,62599,2.4,13-02-2026,Asia
1366,FinTrust_1366,Finance,Germany,1040,628.35,13.88,2012,85702,1.1,24-05-2024,Europe
1367,TechNova_1367,Technology,Canada,4923,951.94,13.13,2004,98145,0.6,26-10-2024,North America
1368,RetailHub_1368,Retail,USA,4597,343.07,25.53,2010,8634,3.7,14-01-2024,North America
1369,BuildWorks_1369,Manufacturing,India,3008,981.85,27.22,2015,35134,1.5,12-10-2024,Asia
1370,MediCorp_1370,Healthcare,Germany,428,991.09,7.16,2002,13358,4,17-02-2026,Europe
1371,FinTrust_1371,Finance,Canada,1626,801.59,14.27,2006,60413,3.9,29-11-2025,North America
1372,TechNova_1372,Technology,USA,970,617,19.97,2014,72936,0.7,01-07-2025,North America
1373,RetailHub_1373,Retail,India,2101,670.6,26.34,2003,57618,1,03-08-2025,Asia
1374,BuildWorks_1374,Manufacturing,Germany,600,708.45,41.67,1996,60331,4.8,05-01-2026,Europe
1375,MediCorp_1375,Healthcare,Canada,624,582.57,7.77,2005,59194,4.9,03-05-2025,North America
1376,FinTrust_1376,Finance,USA,3937,56.56,14.67,2009,24495,2.4,13-07-2025,North America
1377,TechNova_1377,Technology,India,165,453.14,11.82,2018,84807,4.3,23-10-2025,Asia
1378,RetailHub_1378,Retail,Germany,3249,61.69,30.67,2008,89285,2.3,12-07-2024,Europe
1379,BuildWorks_1379,Manufacturing,Canada,1635,800.01,22.99,1990,89996,2.4,26-09-2024,North America
1380,MediCorp_1380,Healthcare,USA,1900,925.38,5.07,2009,22006,2.8,16-08-2024,North America
1381,FinTrust_1381,Finance,India,3550,1023.74,15.73,1993,12649,4.9,16-02-2025,Asia
1382,TechNova_1382,Technology,Germany,2456,377.14,30.98,2017,68899,1.7,01-02-2024,Europe
1383,RetailHub_1383,Retail,Canada,3939,500.91,6.23,2006,7573,1.2,23-10-2025,North America
1384,BuildWorks_1384,Manufacturing,USA,2147,441.26,44.72,2016,30262,4.4,26-08-2024,North America
1385,MediCorp_1385,Healthcare,India,1917,72.63,19.55,2016,92945,1.8,13-01-2026,Asia
1386,FinTrust_1386,Finance,Germany,4588,1015.71,8.07,2001,48949,2.7,20-10-2024,Europe
1387,TechNova_1387,Technology,Canada,1553,243.34,26.28,1996,88340,1.6,12-06-2025,North America
1388,RetailHub_1388,Retail,USA,3159,129,12.31,2012,14385,4.4,09-08-2024,North America
1389,BuildWorks_1389,Manufacturing,India,1983,86.44,34.61,2018,69701,1.5,15-12-2024,Asia
1390,MediCorp_1390,Healthcare,Germany,2654,133.85,18.86,2010,5733,0.2,28-10-2024,Europe
1391,FinTrust_1391,Finance,Canada,3432,882.61,41.01,2017,20576,1.4,01-01-2024,North America
1392,TechNova_1392,Technology,USA,659,878.17,25.47,2009,57490,0.6,16-03-2025,North America
1393,RetailHub_1393,Retail,India,1235,589.6,23.18,1991,82699,1.9,18-12-2024,Asia
1394,BuildWorks_1394,Manufacturing,Germany,4645,353.66,9.68,1992,41884,1.9,06-09-2024,Europe
1395,MediCorp_1395,Healthcare,Canada,607,960.26,44.64,2012,65711,2.6,25-05-2024,North America
1396,FinTrust_1396,Finance,USA,163,796.32,15.77,1990,46435,3.3,11-03-2025,North America
1397,TechNova_1397,Technology,India,201,411.52,30.1,2007,78947,0.8,27-12-2025,Asia
1398,RetailHub_1398,Retail,Germany,4729,900.78,6.2,2011,1164,4.3,23-06-2024,Europe
1399,BuildWorks_1399,Manufacturing,Canada,1561,606.41,25.37,2014,75972,2.7,05-02-2026,North America
1400,MediCorp_1400,Healthcare,USA,2838,869.68,15.48,2017,45571,2.3,15-01-2026,North America
1401,FinTrust_1401,Finance,India,1923,681.7,5.74,2012,5764,0.5,12-09-2025,Asia
1402,TechNova_1402,Technology,Germany,3420,633.27,7.2,1996,93573,1.8,01-11-2025,Europe
1403,RetailHub_1403,Retail,Canada,728,955.11,19.77,1996,843,3.2,05-11-2025,North America
1404,BuildWorks_1404,Manufacturing,USA,659,179.43,32.4,2019,29785,1.3,12-11-2025,North America
1405,MediCorp_1405,Healthcare,India,1886,648.69,16.57,2011,13705,4.1,30-07-2024,Asia
1406,FinTrust_1406,Finance,Germany,3922,609.49,20.51,2002,16606,1.7,23-01-2026,Europe
1407,TechNova_1407,Technology,Canada,2511,800.43,29.29,2000,89046,2,08-02-2025,North America
1408,RetailHub_1408,Retail,USA,4010,640.51,6.74,2015,33044,1,14-05-2024,North America
1409,BuildWorks_1409,Manufacturing,India,2617,767.57,31.6,2018,65497,1.4,01-07-2024,Asia
1410,MediCorp_1410,Healthcare,Germany,4751,432.03,18.53,1993,12772,3.5,07-02-2026,Europe
1411,FinTrust_1411,Finance,Canada,231,702.94,31.27,2004,67202,3.5,15-02-2024,North America
1412,TechNova_1412,Technology,USA,3372,110.35,19.58,1998,37909,4.4,13-05-2024,North America
1413,RetailHub_1413,Retail,India,4548,353.73,39.25,2017,43755,2.4,05-09-2025,Asia
1414,BuildWorks_1414,Manufacturing,Germany,3861,883.09,14.11,1993,53062,4.9,02-04-2024,Europe
1415,MediCorp_1415,Healthcare,Canada,916,453.49,31.98,1998,80710,0.1,07-10-2025,North America
1416,FinTrust_1416,Finance,USA,1778,615.58,19.91,2012,27361,2.8,05-01-2025,North America
1417,TechNova_1417,Technology,India,2217,1021.48,30.09,2001,56528,4,14-07-2025,Asia
1418,RetailHub_1418,Retail,Germany,4133,103.76,35.78,1991,48980,0.8,12-12-2025,Europe
1419,BuildWorks_1419,Manufacturing,Canada,2294,146.35,40.72,2013,29868,3.3,09-05-2025,North America
1420,MediCorp_1420,Healthcare,USA,4195,929.77,25.23,2018,67075,4.6,13-09-2024,North America
1421,FinTrust_1421,Finance,India,3993,667.75,23.49,2019,69709,4.8,18-01-2024,Asia
1422,TechNova_1422,Technology,Germany,3030,587.26,33,1999,60498,4.6,25-12-2025,Europe
1423,RetailHub_1423,Retail,Canada,1084,906.14,13.59,1997,43883,0.3,14-12-2024,North America
1424,BuildWorks_1424,Manufacturing,USA,4989,142.27,30.04,1991,95443,1.3,19-09-2024,North America
1425,MediCorp_1425,Healthcare,India,1085,467.5,5.44,1990,41020,4.4,22-06-2025,Asia
1426,FinTrust_1426,Finance,Germany,2504,333.56,37.6,2010,16247,2.8,18-08-2024,Europe
1427,TechNova_1427,Technology,Canada,4955,933.47,29.27,2012,60005,2,14-08-2025,North America
1428,RetailHub_1428,Retail,USA,4068,617.45,7.29,2005,78931,4.2,28-10-2024,North America
1429,BuildWorks_1429,Manufacturing,India,408,184.45,26.64,1999,8600,2.5,21-11-2025,Asia
1430,MediCorp_1430,Healthcare,Germany,2660,482.51,14.43,2009,37133,2.9,06-08-2025,Europe
1431,FinTrust_1431,Finance,Canada,3055,692.96,39.03,2019,87337,4.5,18-12-2024,North America
1432,TechNova_1432,Technology,USA,2670,837.53,23.79,2014,94836,2.3,21-07-2024,North America
1433,RetailHub_1433,Retail,India,1716,530.37,19.6,1990,88324,1.6,15-03-2025,Asia
1434,BuildWorks_1434,Manufacturing,Germany,673,480.36,34.64,2002,8535,0.1,06-03-2024,Europe
1435,MediCorp_1435,Healthcare,Canada,2591,284.43,18.37,1992,30270,0.4,06-01-2025,North America
1436,FinTrust_1436,Finance,USA,896,992.57,43.8,2018,89358,2.1,06-01-2026,North America
1437,TechNova_1437,Technology,India,345,283.23,30.88,1991,64568,3.8,01-01-2026,Asia
1438,RetailHub_1438,Retail,Germany,134,177.88,13.18,2011,38763,4.7,04-07-2025,Europe
1439,BuildWorks_1439,Manufacturing,Canada,4779,532.84,10.43,2003,14301,1.8,09-02-2026,North America
1440,MediCorp_1440,Healthcare,USA,4907,844.59,8.73,1998,13904,4.3,09-04-2025,North America
1441,FinTrust_1441,Finance,India,3354,422.54,11.76,1996,60724,1.4,12-10-2025,Asia
1442,TechNova_1442,Technology,Germany,4917,171.44,25.48,1998,11319,2.5,09-09-2024,Europe
1443,RetailHub_1443,Retail,Canada,3903,270.67,13.92,2013,60723,3.3,24-10-2024,North America
1444,BuildWorks_1444,Manufacturing,USA,260,609.65,34.79,2015,32977,3.6,30-11-2024,North America
1445,MediCorp_1445,Healthcare,India,2973,294.47,21.79,2011,20238,0.5,13-02-2024,Asia
1446,FinTrust_1446,Finance,Germany,3631,982.58,39.01,1991,26362,4.9,11-05-2024,Europe
1447,TechNova_1447,Technology,Canada,389,735.94,25.05,2000,1605,4.4,14-02-2025,North America
1448,RetailHub_1448,Retail,USA,4023,629.31,17.4,2014,99976,4.7,18-08-2025,North America
1449,BuildWorks_1449,Manufacturing,India,4837,825.36,39.36,2009,67081,0.2,01-02-2026,Asia
1450,MediCorp_1450,Healthcare,Germany,183,800.16,37.56,2015,38342,0.9,09-12-2024,Europe
1451,FinTrust_1451,Finance,Canada,882,108.83,40.99,2006,40882,2.3,13-08-2025,North America
1452,TechNova_1452,Technology,USA,835,914.03,20.68,1999,67300,1.4,21-03-2025,North America
1453,RetailHub_1453,Retail,India,2129,577.47,13.36,2006,77127,2.6,07-01-2026,Asia
1454,BuildWorks_1454,Manufacturing,Germany,4283,420.77,14.09,1990,6010,0.2,08-09-2024,Europe
1455,MediCorp_1455,Healthcare,Canada,4794,804.64,26.07,2011,59012,0.3,13-02-2025,North America
1456,FinTrust_1456,Finance,USA,4273,1044.52,12.91,1999,59409,1,11-07-2024,North America
1457,TechNova_1457,Technology,India,2401,584.72,15.71,2015,84610,1.2,19-02-2024,Asia
1458,RetailHub_1458,Retail,Germany,3578,167.54,18.84,1997,93015,1.7,15-02-2025,Europe
1459,BuildWorks_1459,Manufacturing,Canada,850,906.97,15.06,1995,39820,2.9,08-04-2025,North America
1460,MediCorp_1460,Healthcare,USA,4469,264.66,39.27,1992,74902,2.9,23-08-2025,North America
1461,FinTrust_1461,Finance,India,372,792,7.16,2001,89727,0.5,21-06-2025,Asia
1462,TechNova_1462,Technology,Germany,578,721.56,42.9,1992,58140,0,22-12-2025,Europe
1463,RetailHub_1463,Retail,Canada,1374,419.1,33.65,1995,35706,4,27-04-2025,North America
1464,BuildWorks_1464,Manufacturing,USA,2088,1009.53,16.61,2003,99212,3.5,06-03-2024,North America
1465,MediCorp_1465,Healthcare,India,1773,266.77,16.65,2004,72303,3.6,17-09-2025,Asia
1466,FinTrust_1466,Finance,Germany,3766,475.85,35.27,2007,25147,4.3,28-12-2024,Europe
1467,TechNova_1467,Technology,Canada,1959,463.09,18.7,2010,79921,1.6,10-07-2024,North America
1468,RetailHub_1468,Retail,USA,3643,843.61,25.54,2005,14111,4,10-02-2024,North America
1469,BuildWorks_1469,Manufacturing,India,2173,705.59,24,2019,73817,3.6,02-12-2025,Asia
1470,MediCorp_1470,Healthcare,Germany,3532,523.07,36.64,2005,79609,3.7,07-06-2025,Europe
1471,FinTrust_1471,Finance,Canada,2646,536.64,10.36,2018,51629,2.4,27-03-2025,North America
1472,TechNova_1472,Technology,USA,4002,64.73,12.35,2013,99700,1.5,25-06-2024,North America
1473,RetailHub_1473,Retail,India,3687,774.33,19.31,2004,93814,1.2,11-08-2024,Asia
1474,BuildWorks_1474,Manufacturing,Germany,2457,576.99,9.96,2017,40720,2.1,29-08-2024,Europe
1475,MediCorp_1475,Healthcare,Canada,3532,225.27,10.48,1992,53518,0.6,01-02-2025,North America
1476,FinTrust_1476,Finance,USA,1554,201.27,22.22,2003,78388,5,15-10-2024,North America
1477,TechNova_1477,Technology,India,739,186.08,41.69,2001,23721,1.4,27-05-2024,Asia
1478,RetailHub_1478,Retail,Germany,2499,788.37,16.1,2013,42620,4.1,05-05-2025,Europe
1479,BuildWorks_1479,Manufacturing,Canada,636,741.46,21.8,1997,72181,1.2,03-05-2024,North America
1480,MediCorp_1480,Healthcare,USA,2527,333.9,5.31,1994,19157,0,07-10-2025,North America
1481,FinTrust_1481,Finance,India,4005,655.52,44.92,1990,17075,1.5,01-02-2025,Asia
1482,TechNova_1482,Technology,Germany,1041,938.58,13.84,2018,90453,3.2,23-12-2025,Europe
1483,RetailHub_1483,Retail,Canada,4507,391.54,27.74,2019,48314,0.1,29-08-2025,North America
1484,BuildWorks_1484,Manufacturing,USA,2202,810.74,22.67,2013,69498,4.6,01-01-2026,North America
1485,MediCorp_1485,Healthcare,India,3836,823.43,18.2,1994,74522,1.3,02-07-2024,Asia
1486,FinTrust_1486,Finance,Germany,3794,217.41,32.03,1995,33520,0.5,25-04-2024,Europe
1487,TechNova_1487,Technology,Canada,206,479.06,42.08,2010,41135,1.6,17-10-2024,North America
1488,RetailHub_1488,Retail,USA,2651,186.08,11.84,1993,71225,4.1,19-08-2025,North America
1489,BuildWorks_1489,Manufacturing,India,1741,543.52,6.38,1997,69580,0.5,05-08-2025,Asia
1490,MediCorp_1490,Healthcare,Germany,2346,954.78,11.25,2000,2145,3.1,08-02-2025,Europe
1491,FinTrust_1491,Finance,Canada,4742,832.04,28.07,2015,51436,2.4,13-04-2025,North America
1492,TechNova_1492,Technology,USA,398,528.1,27.65,1992,89700,1.7,03-07-2025,North America
1493,RetailHub_1493,Retail,India,447,407.27,20.91,2008,61901,4.1,07-06-2024,Asia
1494,BuildWorks_1494,Manufacturing,Germany,4140,184.95,28.08,2015,63996,1,24-02-2025,Europe
1495,MediCorp_1495,Healthcare,Canada,1988,81.33,21.32,2019,18789,3.4,21-12-2025,North America
1496,FinTrust_1496,Finance,USA,4806,248.53,26.83,2000,76037,3.3,26-12-2024,North America
